1 57.2906 49.5838
2 48.3457 56.2808
3 50.5957 52.6619
4 56.7731 49.9905
5 54.2368 57.303
6 57.2674 60.2936
7 62.9439 56.3339
8 70.3935 54.0512
9 72.372 55.721
10 74.9231 54.4314
11 69.9552 50.2921
12 62.8389 51.3928
13 47.741 62.1594
14 32.9292 66.8617
15 28.8227 64.9759
16 35.8443 62.0091
17 37.9941 57.8754
18 41.8942 52.7255
19 37.7586 58.1105
20 39.0609 58.7488
21 47.8023 51.4284
22 56.7113 48.4524
23 55.0648 50.9423
24 56.8057 45.467
25 65.5271 32.2081
26 55.926 41.1775
27 57.4062 44.7866
28 59.3651 35.926
29 50.056 39.1942
30 38.6201 50.5731
31 39.5622 49.7593
32 41.9881 42.9674
33 35.6486 49.7662
34 45.9118 51.6863
35 55.3347 40.2712
36 51.6365 38.597
37 52.9037 47.2583
38 47.8499 52.0675
39 42.7969 45.6604
40 38.2363 50.1101
41 34.6327 56.4804
42 35.9856 54.4419
43 38.3725 55.3207
44 46.803 52.4909
45 47.8554 49.7061
46 49.0512 52.5155
47 58.5671 53.9731
48 53.7937 56.1275
49 51.7994 52.5576
50 56.2222 58.8814
51 52.7379 63.9962
52 50.7991 56.595
53 51.0854 56.0241
54 50.4211 65.6842
55 52.3512 65.1713
56 55.0915 56.9786
57 47.4485 64.0712
58 37.9827 70.8219
59 49.7803 63.6018
60 47.3076 61.6576
61 45.8329 64.8023
62 45.5116 64.7477
63 50.468 62.0445
64 55.1356 63.175
65 58.0642 62.1172
66 57.3001 62.3709
67 53.3683 60.6399
68 51.2064 59.903
69 44.1794 63.2467
70 37.3497 64.9592
71 46.9296 58.1319
72 52.2406 47.88
73 44.019 50.9768
74 40.4556 51.9892
75 55.0064 40.5088
76 62.5967 30.9955
77 60.9411 35.1831
78 58.5575 36.8676
79 59.6596 31.3036
80 63.3724 31.1565
81 57.4792 39.0008
82 48.3206 44.1613
83 53.4127 39.2631
84 50.664 47.891
85 42.6724 51.8779
86 43.9365 44.0328
87 43.656 45.3441
88 39.4864 53.2291
89 39.5054 51.8757
90 46.5369 45.2801
91 42.5522 53.8303
92 47.3828 59.0494
93 51.1449 59.0882
94 51.6073 58.5342
95 46.1506 62.4605
96 43.9483 64.0017
97 36.2432 66.5835
98 34.445 65.3766
99 43.0953 56.5285
100 43.4645 55.7289
101 40.9618 61.1408
102 48.9552 53.8084
103 60.1739 44.1235
104 58.5564 52.1098
105 61.6165 53.7726
106 59.4872 47.4585
107 53.6785 44.3955
108 49.6249 48.681
109 50.7639 48.7839
110 49.5652 47.4229
111 55.5226 44.9248
112 56.1289 45.2176
113 51.1607 52.9077
114 58.3955 49.6948
115 55.8451 49.2924
116 50.8424 49.2133
117 51.6219 53.8452
118 59.6796 48.0745
119 61.1975 43.4604
120 54.8591 51.0829
121 58.4873 53.0947
122 59.1691 49.0886
123 57.4783 45.46
124 57.3815 50.75
125 54.8352 53.3036
126 60.3656 50.0862
127 60.1616 51.2545
128 65.9492 47.923
129 69.9324 47.2561
130 72.9354 48.9431
131 72.3841 47.8908
132 59.6481 51.2176
133 48.8485 58.6982
134 55.4603 56.4077
135 51.0726 52.2474
136 48.3169 53.9828
137 42.8688 60.2624
138 45.0226 54.5231
139 42.4217 51.3614
140 40.8207 56.9706
141 50.0741 53.2224
142 51.7229 43.946
143 51.3525 43.147
144 45.1251 49.1775
145 41.5386 44.6602
146 44.4237 39.6299
147 43.073 47.6067
148 40.7751 48.3396
149 39.6747 41.7486
150 38.0706 43.6205
151 44.3393 44.977
152 44.9283 41.27
153 49.5251 37.4496
154 56.6884 40.8368
155 52.7223 43.1031
156 53.1479 39.9958
157 49.5212 47.0205
158 51.6807 46.8195
159 55.7864 41.5625
160 50.9722 47.2742
161 50.7193 50.391
162 49.4832 44.9668
163 50.031 40.9903
164 43.6051 48.8043
165 38.5209 50.9338
166 42.7894 42.1895
167 45.3461 45.4211
168 46.31 54.2626
169 50.4792 51.1797
170 54.8474 46.4262
171 56.9508 52.2766
172 58 52.6701
173 55.3961 49.0419
174 59.4555 47.1112
175 50.9103 54.0161
176 50.7751 51.1954
177 53.6964 48.207
178 56.9375 47.3054
179 58.9514 43.9492
180 55.4377 47.801
181 55.4023 51.7394
182 49.3502 54.3853
183 46.519 55.9076
184 54.1638 57.0351
185 46.5753 59.3955
186 50.2758 52.0447
187 47.2728 54.7014
188 43.589 56.7317
189 48.5995 49.5161
190 48.3066 49.7646
191 46.7623 54.3847
192 48.182 52.8376
193 49.3709 45.0758
194 51.2256 45.1312
195 41.3794 54.288
196 42.2482 50.1257
197 39.8787 45.3983
198 29.9343 53.2855
199 31.0763 54.8594
200 38.9711 49.6627
201 43.9808 43.5122
202 43.7653 48.7449
203 44.1354 53.3836
204 49.0912 47.737
205 41.7685 48.8147
206 45.728 45.6437
207 40.1319 47.3744
208 36.1252 45.9251
