1 64.9789 65.7896
2 66.5835 64.0276
3 63.169 68.6234
4 56.4117 75.775
5 57.0805 76.9896
6 61.1779 78.6726
7 71.153 71.2496
8 67.4136 74.2865
9 68.5573 78.6598
10 72.1384 75.9853
11 71.3034 64.9823
12 68.2084 69.7608
13 62.3486 73.5598
14 62.3584 66.3001
15 62.62 59.5598
16 52.7497 68.2924
17 53.4903 65.287
18 51.069 62.4058
19 46.9672 63.8098
20 42.7872 64.6903
21 42.2283 66.1226
22 45.4268 68.3587
23 36.0002 68.2496
24 33.9449 71.4341
25 35.9158 74.7424
26 44.3965 65.591
27 50.7453 59.9828
28 56.5823 52.4446
29 58.4437 47.0405
30 52.7884 50.4933
31 46.5071 58.8323
32 51.2119 51.2529
33 51.6564 49.2531
34 55.532 60.6096
35 55.0254 58.3028
36 63.2733 47.1166
37 55.6213 53.8887
38 44.9496 58.9142
39 49.8827 49.6669
40 51.1724 50.1752
41 48.0104 53.8869
42 44.9032 54.5815
43 48.2139 58.0432
44 46.9675 63.4742
45 40.8286 63.7354
46 42.8524 66.5935
47 42.798 69.4722
48 52.029 62.6968
49 58.409 56.3396
50 62.1712 62.0493
51 57.2629 63.7267
52 49.9149 67.0927
53 52.6428 65.356
54 59.4763 60.9748
55 58.2403 65.7442
56 50.2234 70.9946
57 55.1536 58.3172
58 60.5621 55.2259
59 51.3342 70.1214
60 57.4831 65.5569
61 57.5721 56.9859
62 47.1963 70.3946
63 49.5914 77.6048
64 56.33 73.1105
65 64.5293 68.3743
66 56.2122 74.229
67 56.7901 73.1299
68 51.319 72.9925
69 52.1715 71.3441
70 54.4624 63.4384
71 51.3732 65.4612
72 52.6011 66.2567
73 58.2048 57.2129
74 68.4114 50.3157
75 69.8188 52.6409
76 64.1664 54.7241
77 63.98 54.0374
78 62.0673 53.07
79 58.6044 52.7039
80 49.8294 62.6227
81 54.8305 55.6288
82 60.7835 44.8591
83 56.9527 49.3958
84 59.5428 53.5416
85 55.3598 48.6074
86 54.9367 44.0507
87 50.4484 51.2728
88 50.6846 53.0002
89 59.1326 45.2235
90 54.1755 49.9929
91 49.9854 54.6753
92 48.7991 54.7314
93 50.7343 52.6141
94 40.7041 58.6376
95 33.025 62.0769
96 37.4035 60.4084
97 37.3087 58.9168
98 33.2095 63.1892
99 38.2187 64.2625
100 39.4796 60.704
101 34.8951 65.6244
102 31.4714 71.9873
103 38.6165 71.488
104 46.9513 66.2107
105 45.4627 72.7491
106 39.8636 77.9448
107 41.1415 75.7075
108 47.4712 73.4874
109 46.333 78.4137
110 34.6343 81.2787
111 36.737 80.2529
112 40.7853 75.4088
113 40.0181 78.5141
114 36.4949 83.3132
115 32.7977 84.209
116 28.7226 79.8257
117 27.8832 82.5123
118 21.2859 90.1265
119 23.4752 86.9194
120 23.7723 77.3077
121 25.1698 76.1201
122 20.1689 80.9582
123 21.8171 79.2812
124 20.9124 73.3886
125 14.0131 74.4379
126 14.6707 81.5898
127 14.8429 82.4801
128 20.4246 75.7098
129 29.9693 73.5846
130 26.0053 80.2548
131 36.8376 75.7167
132 46.3108 64.386
133 43.7 64.7833
134 36.4804 75.4048
135 39.2069 71.2809
136 48.7261 62.2958
137 48.9597 66.5799
138 49.1674 70.9946
139 56.8884 63.836
140 58.0242 56.9256
141 63.4615 60.0316
142 58.7986 63.9348
143 51.2087 64.9872
144 52.5542 61.8271
