1 84.7313 108.639
2 84.6759 107.881
3 84.5348 106.962
4 84.3172 105.952
5 84.0265 104.94
6 83.6651 104.011
7 83.2422 103.225
8 82.7851 102.609
9 82.3384 102.152
10 81.9548 101.816
11 81.6804 101.557
12 81.5407 101.337
13 81.5355 101.142
14 81.6416 100.979
15 81.8215 100.869
16 82.0329 100.84
17 82.2348 100.915
18 82.3929 101.103
19 82.4803 101.397
20 82.4784 101.78
21 82.3784 102.23
22 82.1826 102.723
23 81.9047 103.243
24 81.5677 103.778
25 81.2009 104.319
26 80.8327 104.853
27 80.486 105.368
28 80.1737 105.849
29 79.9008 106.283
30 79.6722 106.663
31 79.5002 106.984
32 79.4112 107.243
33 79.4458 107.44
34 79.6529 107.569
35 80.0772 107.617
36 80.7439 107.564
37 81.6457 107.387
38 82.7387 107.064
39 83.947 106.585
40 85.1743 105.96
41 86.3224 105.224
42 87.3046 104.435
43 88.0571 103.661
44 88.5392 102.968
45 88.7301 102.4
46 88.6291 101.973
47 88.2565 101.668
48 87.6563 101.452
49 86.8956 101.291
50 86.0533 101.171
51 85.2048 101.104
52 84.4064 101.122
53 83.6927 101.263
54 83.0871 101.548
55 82.6197 101.964
56 82.3393 102.463
57 82.3091 102.97
58 82.5888 103.403
59 83.2109 103.695
60 84.1611 103.807
61 85.374 103.746
62 86.7479 103.558
63 88.1641 103.315
64 89.5124 103.093
65 90.7119 102.952
66 91.7121 102.913
67 92.4829 102.952
68 93.0053 103.012
69 93.2651 103.019
70 93.2555 102.91
71 92.9917 102.651
72 92.5183 102.252
73 91.9037 101.761
74 91.2236 101.246
75 90.5447 100.768
76 89.9194 100.36
77 89.3904 100.014
78 88.9979 99.6879
79 88.781 99.3217
80 88.769 98.862
81 88.9718 98.2848
82 89.3699 97.6072
83 89.911 96.883
84 90.516 96.189
85 91.095 95.6027
86 91.5673 95.183
87 91.8811 94.9571
88 92.0222 94.9179
89 92.0127 95.0313
90 91.8956 95.25
91 91.718 95.5283
92 91.5165 95.8342
93 91.3109 96.1563
94 91.1092 96.5023
95 90.9176 96.8909
96 90.7511 97.3402
97 90.637 97.8562
98 90.61 98.4273
99 90.7001 99.0232
100 90.9201 99.6034
101 91.2598 100.127
102 91.6911 100.567
103 92.1772 100.91
104 92.6812 101.162
105 93.1663 101.345
106 93.5903 101.482
107 93.9021 101.6
108 94.042 101.712
109 93.9543 101.822
110 93.6021 101.918
111 92.9819 101.981
112 92.126 101.986
113 91.0987 101.908
114 89.9815 101.724
115 88.8517 101.413
116 87.7713 100.965
117 86.7847 100.38
118 85.9179 99.6731
119 85.1834 98.8815
120 84.5875 98.0675
121 84.13 97.3098
122 83.8064 96.687
123 83.6143 96.2589
124 83.5592 96.0507
125 83.6542 96.0475
126 83.9153 96.2043
127 84.3499 96.4655
128 84.9452 96.786
129 85.662 97.1459
130 86.4367 97.5532
131 87.1953 98.0346
132 87.8743 98.617
133 88.4362 99.3077
134 88.8765 100.081
135 89.2173 100.882
