     1	84.7313
     2	84.6759
     3	84.5348
     4	84.3172
     5	84.0265
     6	83.6651
     7	83.2422
     8	82.7851
     9	82.3384
    10	81.9548
    11	81.6804
    12	81.5407
    13	81.5355
    14	81.6416
    15	81.8215
    16	82.0329
    17	82.2348
    18	82.3929
    19	82.4803
    20	82.4784
    21	82.3784
    22	82.1826
    23	81.9047
    24	81.5677
    25	81.2009
    26	80.8327
    27	80.486
    28	80.1737
    29	79.9008
    30	79.6722
    31	79.5002
    32	79.4112
    33	79.4458
    34	79.6529
    35	80.0772
    36	80.7439
    37	81.6457
    38	82.7387
    39	83.947
    40	85.1743
    41	86.3224
    42	87.3046
    43	88.0571
    44	88.5392
    45	88.7301
    46	88.6291
    47	88.2565
    48	87.6563
    49	86.8956
    50	86.0533
    51	85.2048
    52	84.4064
    53	83.6927
    54	83.0871
    55	82.6197
    56	82.3393
    57	82.3091
    58	82.5888
    59	83.2109
    60	84.1611
    61	85.374
    62	86.7479
    63	88.1641
    64	89.5124
    65	90.7119
    66	91.7121
    67	92.4829
    68	93.0053
    69	93.2651
    70	93.2555
    71	92.9917
    72	92.5183
    73	91.9037
    74	91.2236
    75	90.5447
    76	89.9194
    77	89.3904
    78	88.9979
    79	88.781
    80	88.769
    81	88.9718
    82	89.3699
    83	89.911
    84	90.516
    85	91.095
    86	91.5673
    87	91.8811
    88	92.0222
    89	92.0127
    90	91.8956
    91	91.718
    92	91.5165
    93	91.3109
    94	91.1092
    95	90.9176
    96	90.7511
    97	90.637
    98	90.61
    99	90.7001
   100	90.9201
   101	91.2598
   102	91.6911
   103	92.1772
   104	92.6812
   105	93.1663
   106	93.5903
   107	93.9021
   108	94.042
   109	93.9543
   110	93.6021
   111	92.9819
   112	92.126
   113	91.0987
   114	89.9815
   115	88.8517
   116	87.7713
   117	86.7847
   118	85.9179
   119	85.1834
   120	84.5875
   121	84.13
   122	83.8064
   123	83.6143
   124	83.5592
   125	83.6542
   126	83.9153
   127	84.3499
   128	84.9452
   129	85.662
   130	86.4367
   131	87.1953
   132	87.8743
   133	88.4362
   134	88.8765
   135	89.2173
   136	89.4895
   137	89.7147
   138	89.8952
   139	90.0141
   140	90.042
   141	89.9431
   142	89.6772
   143	89.2025
   144	88.4811
   145	87.4906
   146	86.2344
   147	84.7474
   148	83.0878
   149	81.3252
   150	79.5302
   151	77.7604
   152	76.0508
   153	74.418
   154	72.8711
   155	71.4269
   156	70.1239
   157	69.0239
   158	68.1987
   159	67.7088
   160	67.5846
   161	67.812
   162	68.3316
   163	69.0471
   164	69.8419
   165	70.5992
   166	71.2182
   167	71.6272
   168	71.7949
   169	71.7317
   170	71.4826
   171	71.1131
   172	70.691
   173	70.2677
   174	69.8684
   175	69.4932
   176	69.1253
   177	68.7438
   178	68.3357
   179	67.901
   180	67.4518
   181	67.0036
   182	66.5662
   183	66.1336
   184	65.6819
   185	65.1733
   186	64.5654
   187	63.823
   188	62.9247
   189	61.8689
   190	60.6765
   191	59.3903
   192	58.068
   193	56.7837
   194	55.621
   195	54.6556
   196	53.949
   197	53.5402
   198	53.4392
   199	53.6263
   200	54.0592
   201	54.6843
   202	55.4512
   203	56.3222
   204	57.2728
   205	58.2808
   206	59.313
   207	60.3164
   208	61.2218
   209	61.9593
   210	62.4788
   211	62.7623
   212	62.8274
   213	62.7218
   214	62.5145
   215	62.2872
   216	62.1252
   217	62.1059
   218	62.2865
   219	62.6904
   220	63.2976
   221	64.0438
   222	64.8352
   223	65.5693
   224	66.1636
   225	66.5805
   226	66.8316
   227	66.9639
   228	67.0341
   229	67.0807
   230	67.1071
   231	67.0811
   232	66.9497
   233	66.6623
   234	66.1915
   235	65.5454
   236	64.7682
   237	63.9302
   238	63.1086
   239	62.3689
   240	61.752
   241	61.2678
   242	60.8976
   243	60.6019
   244	60.3307
   245	60.0369
   246	59.6844
   247	59.2547
   248	58.7492
   249	58.19
   250	57.6166
   251	57.0786
   252	56.6262
   253	56.2963
   254	56.1046
   255	56.0482
   256	56.1121
   257	56.28
   258	56.5428
   259	56.9027
   260	57.3698
   261	57.9561
   262	58.6669
   263	59.4984
   264	60.4361
   265	61.4548
   266	62.5227
   267	63.6037
   268	64.6629
   269	65.6699
   270	66.5989
   271	67.4355
   272	68.1794
   273	68.8465
   274	69.4637
   275	70.0573
   276	70.6438
   277	71.2201
   278	71.765
   279	72.2441
   280	72.6178
   281	72.8526
   282	72.9306
   283	72.8535
   284	72.6416
   285	72.329
   286	71.9535
   287	71.548
   288	71.1319
