     1	57.2906
     2	56.6109
     3	55.7372
     4	54.7362
     5	53.6831
     6	52.6452
     7	51.6665
     8	50.7621
     9	49.9218
    10	49.1217
    11	48.3457
    12	47.6025
    13	46.9353
    14	46.416
    15	46.1276
    16	46.1412
    17	46.4942
    18	47.1795
    19	48.1479
    20	49.3188
    21	50.5957
    22	51.88
    23	53.0867
    24	54.1534
    25	55.0391
    26	55.7281
    27	56.2271
    28	56.5582
    29	56.7481
    30	56.8171
    31	56.7731
    32	56.6161
    33	56.346
    34	55.9755
    35	55.5356
    36	55.075
    37	54.6527
    38	54.3256
    39	54.1365
    40	54.1077
    41	54.2368
    42	54.4997
    43	54.8555
    44	55.2551
    45	55.6491
    46	55.9995
    47	56.2891
    48	56.526
    49	56.74
    50	56.9736
    51	57.2674
    52	57.6478
    53	58.1181
    54	58.6602
    55	59.243
    56	59.8348
    57	60.4182
    58	60.9945
    59	61.5857
    60	62.2246
    61	62.9438
    62	63.7638
    63	64.6818
    64	65.6682
    65	66.6735
    66	67.6365
    67	68.4966
    68	69.2093
    69	69.7562
    70	70.1417
    71	70.3936
    72	70.5547
    73	70.673
    74	70.7911
    75	70.9386
    76	71.1293
    77	71.3597
    78	71.6152
    79	71.8759
    80	72.1286
    81	72.3719
    82	72.6185
    83	72.8889
    84	73.2006
    85	73.556
    86	73.9375
    87	74.31
    88	74.6316
    89	74.861
    90	74.9648
    91	74.9224
    92	74.7263
    93	74.3823
    94	73.9089
    95	73.3362
    96	72.7041
    97	72.0608
    98	71.4503
    99	70.8996
   100	70.4094
   101	69.9544
   102	69.4918
   103	68.9799
   104	68.3906
   105	67.7186
   106	66.9795
   107	66.1997
   108	65.403
   109	64.5944
   110	63.7537
   111	62.8386
   112	61.7966
   113	60.5872
   114	59.1979
   115	57.6455
   116	55.9755
   117	54.2512
   118	52.5331
   119	50.8649
   120	49.2689
   121	47.7418
   122	46.2602
   123	44.7912
   124	43.3046
   125	41.7807
   126	40.2187
   127	38.6397
   128	37.0802
   129	35.5816
   130	34.1865
   131	32.9292
   132	31.8314
   133	30.9043
   134	30.1486
   135	29.5553
   136	29.1105
   137	28.799
   138	28.6107
   139	28.5438
   140	28.6082
   141	28.8227
   142	29.208
   143	29.7761
   144	30.5193
   145	31.4008
   146	32.3582
   147	33.3109
   148	34.1808
   149	34.9083
   150	35.4624
   151	35.8445
   152	36.086
   153	36.2381
   154	36.36
   155	36.5035
   156	36.7017
   157	36.959
   158	37.2536
   159	37.5462
   160	37.799
   161	37.9936
   162	38.143
   163	38.2919
   164	38.5015
   165	38.8271
   166	39.294
   167	39.8814
   168	40.5244
   169	41.1318
   170	41.6114
   171	41.894
   172	41.9486
   173	41.7846
   174	41.4417
   175	40.9749
   176	40.4397
   177	39.8805
   178	39.3254
   179	38.786
   180	38.264
   181	37.7591
   182	37.2787
   183	36.8448
   184	36.4961
   185	36.2798
   186	36.2436
   187	36.4202
   188	36.8203
   189	37.4251
   190	38.1915
   191	39.0608
   192	39.9732
   193	40.8785
   194	41.7452
   195	42.5709
   196	43.3742
   197	44.1838
   198	45.0249
   199	45.9112
   200	46.8404
   201	47.8006
   202	48.7774
   203	49.763
   204	50.7565
   205	51.7576
   206	52.7556
   207	53.7267
