     1	-86.3598
     2	-84.5441
     3	-82.6777
     4	-80.8376
     5	-79.0934
     6	-77.5006
     7	-76.0967
     8	-74.9063
     9	-73.9457
    10	-73.224
    11	-72.7476
    12	-72.518
    13	-72.5286
    14	-72.76
    15	-73.1777
    16	-73.7348
    17	-74.3763
    18	-75.0489
    19	-75.709
    20	-76.3261
    21	-76.8846
    22	-77.3821
    23	-77.8261
    24	-78.2305
    25	-78.6084
    26	-78.9706
    27	-79.3236
    28	-79.67
    29	-80.0092
    30	-80.3366
    31	-80.6443
    32	-80.9219
    33	-81.1578
    34	-81.3405
    35	-81.4586
    36	-81.5021
    37	-81.4628
    38	-81.3345
    39	-81.114
    40	-80.8005
    41	-80.3976
    42	-79.914
    43	-79.3637
    44	-78.7654
    45	-78.1429
    46	-77.5224
    47	-76.9319
    48	-76.3997
    49	-75.9535
    50	-75.6152
    51	-75.3975
    52	-75.3018
    53	-75.3183
    54	-75.4309
    55	-75.622
    56	-75.8777
    57	-76.1892
    58	-76.5508
    59	-76.9556
    60	-77.3928
    61	-77.8445
    62	-78.288
    63	-78.6968
    64	-79.0448
    65	-79.3109
    66	-79.4793
    67	-79.5399
    68	-79.4889
    69	-79.3294
    70	-79.07
    71	-78.7224
    72	-78.2967
    73	-77.7956
    74	-77.2128
    75	-76.5354
    76	-75.7507
    77	-74.8534
    78	-73.8555
    79	-72.7896
    80	-71.7039
    81	-70.6565
    82	-69.7036
    83	-68.8875
    84	-68.2288
    85	-67.7269
    86	-67.3661
    87	-67.1274
    88	-66.9999
    89	-66.9878
    90	-67.1118
    91	-67.4008
    92	-67.8772
    93	-68.542
    94	-69.3639
    95	-70.2799
    96	-71.2071
    97	-72.0616
    98	-72.7764
    99	-73.3108
   100	-73.6505
   101	-73.8032
   102	-73.7909
   103	-73.6442
   104	-73.3965
   105	-73.0794
   106	-72.7168
   107	-72.3216
   108	-71.8938
   109	-71.4249
   110	-70.904
   111	-70.328
   112	-69.7072
   113	-69.0702
   114	-68.4573
   115	-67.9064
   116	-67.4418
   117	-67.0689
   118	-66.7764
   119	-66.5471
   120	-66.3717
   121	-66.2543
   122	-66.2116
   123	-66.2654
   124	-66.4328
   125	-66.7198
   126	-67.1213
   127	-67.6263
   128	-68.2243
   129	-68.9057
   130	-69.658
   131	-70.4604
   132	-71.2806
   133	-72.0759
   134	-72.7994
   135	-73.4122
   136	-73.8896
   137	-74.2233
   138	-74.4193
   139	-74.4918
   140	-74.4559
