     1	12.1997
     2	12.1533
     3	11.9208
     4	11.5718
     5	11.1863
     6	10.8337
     7	10.5528
     8	10.3434
     9	10.1723
    10	9.98765
    11	9.74052
    12	9.40359
    13	8.981
    14	8.5088
    15	8.0426
    16	7.63915
    17	7.33728
    18	7.14432
    19	7.03322
    20	6.95503
    21	6.8558
    22	6.69552
    23	6.46088
    24	6.16877
    25	5.86234
    26	5.59854
    27	5.43262
    28	5.40452
    29	5.52956
    30	5.798
    31	6.18024
    32	6.63411
    33	7.11625
    34	7.59022
    35	8.02826
    36	8.41314
    37	8.73495
    38	8.98663
    39	9.1607
    40	9.2463
    41	9.22934
    42	9.09642
    43	8.83714
    44	8.44846
    45	7.93578
    46	7.31399
    47	6.6061
    48	5.84426
    49	5.06884
    50	4.32605
    51	3.66582
    52	3.13659
    53	2.77873
    54	2.61901
    55	2.66456
    56	2.90282
    57	3.30464
    58	3.83357
    59	4.45497
    60	5.14562
    61	5.89805
    62	6.71973
    63	7.62128
    64	8.60389
    65	9.64911
    66	10.7118
    67	11.7204
    68	12.5927
    69	13.2535
    70	13.6497
    71	13.7648
    72	13.6225
    73	13.2804
    74	12.8141
    75	12.2973
    76	11.783
    77	11.2922
    78	10.8159
    79	10.3287
    80	9.80634
    81	9.246
    82	8.67892
    83	8.17012
    84	7.80638
    85	7.6741
    86	7.83407
    87	8.30009
    88	9.03456
    89	9.95826
    90	10.9704
    91	11.9746
    92	12.8986
    93	13.7036
    94	14.3828
    95	14.9487
    96	15.4178
    97	15.7924
    98	16.0524
    99	16.155
   100	16.0444
   101	15.6688
   102	14.9982
   103	14.0397
   104	12.8419
   105	11.4909
   106	10.0945
   107	8.7603
   108	7.57578
   109	6.59574
   110	5.83631
   111	5.28563
   112	4.91813
   113	4.7102
   114	4.65332
   115	4.75316
   116	5.02618
   117	5.48808
   118	6.14408
   119	6.98023
   120	7.96132
   121	9.03588
   122	10.1457
   123	11.2331
   124	12.247
   125	13.1497
   126	13.9149
   127	14.5272
   128	14.9821
   129	15.2861
   130	15.4541
   131	15.5082
   132	15.4745
   133	15.3781
   134	15.2396
   135	15.0728
   136	14.8846
   137	14.6761
   138	14.4473
   139	14.2023
   140	13.953
   141	13.7214
   142	13.5385
   143	13.4374
   144	13.445
   145	13.5725
   146	13.8084
   147	14.1193
   148	14.4584
   149	14.7787
   150	15.0472
   151	15.2567
   152	15.4285
   153	15.6059
   154	15.8395
   155	16.1685
   156	16.604
   157	17.1196
   158	17.6554
   159	18.1329
   160	18.4758
   161	18.6316
   162	18.5871
   163	18.3715
   164	18.0473
   165	17.6892
   166	17.3584
   167	17.081
   168	16.8384
   169	16.5766
   170	16.2292
   171	15.7437
   172	15.104
   173	14.3369
   174	13.5082
   175	12.7038
   176	12.004
   177	11.4581
   178	11.0707
   179	10.8036
   180	10.5915
   181	10.3651
   182	10.0731
   183	9.69805
   184	9.25862
   185	8.80321
   186	8.39246
   187	8.07947
   188	7.89326
   189	7.82735
   190	7.84582
   191	7.89439
   192	7.91908
   193	7.88237
   194	7.77381
   195	7.6104
   196	7.4278
   197	7.26669
   198	7.15972
   199	7.1224
   200	7.15277
   201	7.23652
   202	7.35591
   203	7.49711
   204	7.65579
   205	7.83799
   206	8.05757
   207	8.33091
   208	8.67323
   209	9.09206
   210	9.58747
   211	10.1505
   212	10.7653
   213	11.4113
   214	12.0661
   215	12.7062
   216	13.3064
   217	13.8411
   218	14.2844
   219	14.6153
   220	14.8228
   221	14.9115
   222	14.9016
   223	14.8252
   224	14.7151
   225	14.5937
   226	14.4636
   227	14.3056
   228	14.0861
   229	13.7698
   230	13.3341
   231	12.7801
   232	12.1367
   233	11.4569
   234	10.805
   235	10.2371
   236	9.78616
   237	9.45087
   238	9.19659
   239	8.96546
   240	8.69738
   241	8.35063
   242	7.91761
   243	7.42858
   244	6.94395
   245	6.5369
   246	6.26789
   247	6.16401
   248	6.20845
   249	6.34639
   250	6.50471
   251	6.6171
   252	6.64888
   253	6.60831
   254	6.54404
   255	6.52606
   256	6.62066
   257	6.86423
   258	7.24824
   259	7.71948
   260	8.19529
   261	8.58704
   262	8.82337
   263	8.86971
   264	8.73313
   265	8.45349
   266	8.08566
   267	7.67949
   268	7.2602
   269	6.82129
   270	6.33109
   271	5.74769
   272	5.03916
   273	4.19985
   274	3.25781
   275	2.27238
   276	1.32226
   277	0.489994
   278	-0.155984
   279	-0.572824
   280	-0.742251
   281	-0.668871
   282	-0.371649
   283	0.123353
   284	0.788973
   285	1.59924
   286	2.52766
   287	3.54237
   288	4.60515
   289	5.67049
   290	6.684
   291	7.58885
   292	8.33472
   293	8.87957
   294	9.19341
   295	9.25821
   296	9.06365
   297	8.60374
   298	7.8787
   299	6.89984
   300	5.69606
   301	4.319
   302	2.84281
   303	1.3584
   304	-0.0393317
   305	-1.27266
   306	-2.29177
   307	-3.07962
   308	-3.64546
   309	-4.01324
   310	-4.20722
   311	-4.24053
   312	-4.10873
   313	-3.79396
   314	-3.27458
   315	-2.54162
   316	-1.61377
   317	-0.544479
   318	0.579709
   319	1.65608
   320	2.58803
   321	3.30905
   322	3.79506
   323	4.06796
   324	4.18216
   325	4.20398
   326	4.18589
   327	4.14659
   328	4.06469
   329	3.88566
   330	3.54375
   331	2.9874
   332	2.20103
   333	1.21478
   334	0.0996787
   335	-1.04763
   336	-2.13115
   337	-3.08099
   338	-3.86576
   339	-4.49444
   340	-5.00396
   341	-5.43651
   342	-5.81892
   343	-6.14724
   344	-6.38559
   345	-6.47691
   346	-6.36162
   347	-5.99986
   348	-5.38739
   349	-4.56085
   350	-3.59081
   351	-2.56509
   352	-1.56428
   353	-0.647866
   354	0.155411
   355	0.846509
   356	1.44274
   357	1.963
   358	2.41489
   359	2.78872
   360	3.06081
   361	3.20295
   362	3.19262
   363	3.02288
   364	2.70635
   365	2.27201
   366	1.75879
   367	1.20533
   368	0.6449
   369	0.101773
   370	-0.410599
   371	-0.884057
   372	-1.31097
   373	-1.67996
   374	-1.97417
   375	-2.17812
   376	-2.28168
   377	-2.28479
   378	-2.19951
   379	-2.045
   380	-1.8402
   381	-1.59704
   382	-1.31747
   383	-0.994261
   384	-0.6207
   385	-0.199681
   386	0.248051
   387	0.681669
   388	1.04672
   389	1.28657
   390	1.35747
   391	1.24112
   392	0.950354
   393	0.52507
   394	0.0208876
   395	-0.506018
   396	-1.01656
   397	-1.49645
   398	-1.95869
   399	-2.43204
   400	-2.94274
   401	-3.49665
   402	-4.0685
   403	-4.6002
   404	-5.01253
   405	-5.22716
   406	-5.18853
   407	-4.88429
   408	-4.34831
   409	-3.65124
   410	-2.87775
   411	-2.10102
   412	-1.36101
   413	-0.661569
   414	0.024281
   415	0.738688
   416	1.51527
   417	2.35896
   418	3.23507
   419	4.07411
   420	4.78836
   421	5.29587
   422	5.54063
   423	5.50697
   424	5.22182
   425	4.7415
   426	4.13286
   427	3.4502
   428	2.72171
   429	1.94536
   430	1.09903
   431	0.159831
   432	-0.877316
   433	-1.98686
   434	-3.10968
   435	-4.16485
   436	-5.06581
   437	-5.73871
   438	-6.13752
   439	-6.2475
   440	-6.08329
   441	-5.6775
   442	-5.07084
   443	-4.29868
   444	-3.38778
   445	-2.36311
   446	-1.25109
   447	-0.0878208
   448	1.08052
   449	2.20023
   450	3.21832
   451	4.08936
   452	4.7818
   453	5.28164
   454	5.59114
   455	5.72066
   456	5.68341
   457	5.48995
